trading_pair,date,open,high,low,close,volume
BTC-USD,5/4/2021 20:00:00,52913.02,57980.86,53241.91,57515.69,22918.90459
BTC-USD,5/3/2021 20:00:00,53057.7,57247.24,57212.73,53241.92,23492.05868
BTC-USD,5/2/2021 20:00:00,56500,58986,56625.21,57212.73,15165.00649
BTC-USD,5/1/2021 20:00:00,56072,57972.26,57859.28,56625.2,7647.625781
BTC-USD,4/30/2021 20:00:00,57050.94,58550,57798.77,57859.28,10787.04933
BTC-USD,4/29/2021 20:00:00,53068.43,58075.01,53580,57798.77,16536.33289
BTC-USD,4/28/2021 20:00:00,52369.61,55226.86,54889.81,53580,14592.31689
BTC-USD,4/27/2021 20:00:00,53887,56476.17,55069.61,54894.03,16484.33678
BTC-USD,4/26/2021 20:00:00,53321,55509.39,54047.8,55069.62,13957.0865
BTC-USD,4/25/2021 20:00:00,48817.62,54400,49121,54053.6,18005.22399
BTC-USD,4/24/2021 20:00:00,47044.01,50591.38,50101.42,49121,14633.51207
BTC-USD,4/23/2021 20:00:00,48726.87,51260.61,51187.75,50089.15,11839.14356
BTC-USD,4/22/2021 20:00:00,47464.65,52130.58,51695.98,51187.27,38794.85818
BTC-USD,4/21/2021 20:00:00,50400,55469.98,53795.62,51701.59,30427.89154
BTC-USD,4/20/2021 20:00:00,53620.91,56810.56,56477.67,53800.86,15584.08398
BTC-USD,4/19/2021 20:00:00,53430.01,57111,55696.83,56499.29,18608.27984
BTC-USD,4/18/2021 20:00:00,54187.85,57600,56273.65,55696.83,16838.39172
BTC-USD,4/17/2021 20:00:00,51300,60437.97,60067.2,56274.41,36891.70959
BTC-USD,4/16/2021 20:00:00,59700,62572.48,61427.27,60058.86,10847.76786
BTC-USD,4/15/2021 20:00:00,60048.43,63604.34,63229.04,61427.27,19867.41322
BTC-USD,4/14/2021 20:00:00,62036.73,63831.82,62971.8,63229.04,11209.45053
BTC-USD,4/13/2021 20:00:00,61277.91,64899,63588.22,62971.8,22570.84113
BTC-USD,4/12/2021 20:00:00,59799.01,63774.39,59836.88,63588.22,17897.76603
BTC-USD,4/11/2021 20:00:00,59369,61199,59983.66,59839.82,11467.72753
BTC-USD,4/10/2021 20:00:00,59177.06,60658.89,59778.59,59985.26,7278.965167
BTC-USD,4/9/2021 20:00:00,57875.41,61218.97,58092.68,59778.6,12817.81107
BTC-USD,4/8/2021 20:00:00,57670.51,58869.69,58083.1,58092.68,8094.746297
BTC-USD,4/7/2021 20:00:00,55700,58152,55962.67,58083.1,8073.597317
BTC-USD,4/6/2021 20:00:00,55400,58630,58021.67,55955.75,17787.29445
BTC-USD,4/5/2021 20:00:00,57333.33,59475,59134.07,58019.98,10354.33015
BTC-USD,4/4/2021 20:00:00,56817.64,59251.76,58216.73,59123.02,9204.863239
BTC-USD,4/3/2021 20:00:00,56478.53,58500,57094.34,58215.94,6301.431879
BTC-USD,4/2/2021 20:00:00,56943,59752,58981.04,57094.34,8405.264005
BTC-USD,4/1/2021 20:00:00,58441.88,60055.02,58726.47,58981.04,10966.93018
BTC-USD,3/31/2021 20:00:00,57930,59474.94,58800.01,58726.48,11096.33005
BTC-USD,3/30/2021 20:00:00,56873.8,59800,58786.46,58800,17376.62673
BTC-USD,3/29/2021 20:00:00,57000,59397.48,57613.76,58786.46,15105.07669
BTC-USD,3/28/2021 20:00:00,54900,58400,55781.22,57613.48,17552.36885
BTC-USD,3/27/2021 20:00:00,54701,56587.08,55856.54,55778.82,9235.803023
BTC-USD,3/26/2021 20:00:00,53966,56640,55080.9,55856.53,11333.3335
BTC-USD,3/25/2021 20:00:00,51250,55125.13,51320.76,55072.44,17843.00738
BTC-USD,3/24/2021 20:00:00,50305,53238,52259.69,51325.01,29642.04416
BTC-USD,3/23/2021 20:00:00,51673.82,57209.97,54333.27,52276.16,23775.21363
BTC-USD,3/22/2021 20:00:00,53000,55858,54111.49,54345.54,19221.75674
BTC-USD,3/21/2021 20:00:00,53739.5,58421.68,57377.29,54110.07,19512.15647
BTC-USD,3/20/2021 20:00:00,55543.89,58651.22,58126.34,57363.32,11841.63878
BTC-USD,3/19/2021 20:00:00,57827.97,59928,58026.91,58116.7,9725.281237
BTC-USD,3/18/2021 20:00:00,56260,59461.99,57644.95,58039.66,16429.62974
BTC-USD,3/17/2021 20:00:00,56996.15,60100,58925.54,57644.95,21459.49624
BTC-USD,3/16/2021 20:00:00,54138.01,58996.38,56924.26,58925.54,22687.57433
BTC-USD,3/15/2021 20:00:00,53221,56970,55629.08,56927.11,24432.37879
BTC-USD,3/14/2021 20:00:00,54568,60601.07,58972.71,55636.15,31651.39184
BTC-USD,3/13/2021 20:00:00,58950,61680,61181.38,58972.7,13581.96759
BTC-USD,3/12/2021 20:00:00,56083.74,61788.45,57220.84,61178.5,22301.28589
BTC-USD,3/11/2021 20:00:00,55050,58065.92,57820.15,57225.91,21760.53824
BTC-USD,3/10/2021 20:00:00,54283,58113,55888.7,57815.47,24369.21217
BTC-USD,3/9/2021 20:00:00,53025,57402.14,54921.61,55890.69,28326.07771
BTC-USD,3/8/2021 20:00:00,51845.01,54936,52413.17,54916.38,21177.14954
BTC-USD,3/7/2021 20:00:00,49328.62,52425,50976.22,52415.23,18856.28684
BTC-USD,3/6/2021 20:00:00,48909.83,51459,48909.84,50978.61,13965.15473
BTC-USD,3/5/2021 20:00:00,47077,49210,48766.01,48909.84,11877.83756
BTC-USD,3/4/2021 20:00:00,46219.32,49473.99,48370.97,48769.47,25468.1803
BTC-USD,3/3/2021 20:00:00,47502,51798.33,50370.33,48368.52,23386.97958
BTC-USD,3/2/2021 20:00:00,48161.75,52666,48502.18,50360,21301.47724
BTC-USD,3/1/2021 20:00:00,47075.11,50250,49635.3,48511.6,17063.56302
BTC-USD,2/28/2021 20:00:00,45042.13,49829,45231.74,49639.4,25068.25044
BTC-USD,2/27/2021 20:00:00,43016,46656,46169.92,45231.75,22745.606
BTC-USD,2/26/2021 20:00:00,45055,48356.86,46319.79,46180.75,16290.28072
BTC-USD,2/25/2021 20:00:00,44150,48464.64,47063.9,46326.2,36048.61819
BTC-USD,2/24/2021 20:00:00,46700,52107.83,49737.81,47058.48,28011.20415
BTC-USD,2/23/2021 20:00:00,47002,51415.41,48899.99,49737.82,30732.14949
BTC-USD,2/22/2021 20:00:00,44888.08,54206.22,54125.67,48899.99,72300.58573
BTC-USD,2/21/2021 20:00:00,46616,57577.69,57489.16,54142.13,49449.16576
BTC-USD,2/20/2021 20:00:00,55531.23,58367,55921.44,57489.16,13530.43444
BTC-USD,2/19/2021 20:00:00,54000.1,57563.57,55983.57,55923.52,22137.82194
BTC-USD,2/18/2021 20:00:00,50725,56370.05,51596,55983.56,27961.48197
BTC-USD,2/17/2021 20:00:00,50875,52549.99,52170.01,51601.73,15689.40275
BTC-USD,2/16/2021 20:00:00,48942.87,52640.35,49141.43,52170.01,25675.17144
BTC-USD,2/15/2021 20:00:00,47051.22,50645,47935.66,49158.71,23053.20561
BTC-USD,2/14/2021 20:00:00,45768.46,49093.44,48667.23,47936.37,19432.15278
BTC-USD,2/13/2021 20:00:00,47100.13,49700,47240.75,48680.69,15146.55244
BTC-USD,2/12/2021 20:00:00,46300,48199,47408.34,47232.45,12020.87733
BTC-USD,2/11/2021 20:00:00,46300,48912,47993.6,47408.34,23503.15584
BTC-USD,2/10/2021 20:00:00,44011,48690,44850,47997.91,26222.60478
BTC-USD,2/9/2021 20:00:00,43706.86,47349.99,46514.73,44850,25818.01158
BTC-USD,2/8/2021 20:00:00,45020,48200,46453.66,46514.73,36418.79365
BTC-USD,2/7/2021 20:00:00,38057.01,46750,38871.43,46448.1,47934.01039
BTC-USD,2/6/2021 20:00:00,37371.35,39737.83,39266.1,38871.42,20297.87256
BTC-USD,2/5/2021 20:00:00,38250,41000,38327.09,39265.43,27102.80603
BTC-USD,2/4/2021 20:00:00,36605.87,38349,36976.59,38311.49,17842.70173
BTC-USD,2/3/2021 20:00:00,36156.45,38769,37688.42,36975,31699.36292
BTC-USD,2/2/2021 20:00:00,35393.8,37723.72,35513,37678.37,23781.96945
BTC-USD,2/1/2021 20:00:00,33450,36000,33534.39,35512.67,19995.83908
BTC-USD,1/31/2021 20:00:00,32333,34728.57,33137.75,33533.19,21975.41378
BTC-USD,1/30/2021 20:00:00,32200,34387.75,34315.63,33137.74,16436.39758
BTC-USD,1/29/2021 20:00:00,32852.86,34900,34262.11,34315.63,21362.15174
BTC-USD,1/28/2021 20:00:00,31990,38570.13,33487.92,34262.11,72641.07975
BTC-USD,1/27/2021 20:00:00,29902.14,34000,30414.11,33488.99,36007.06269
BTC-USD,1/26/2021 20:00:00,29156,32584.62,32510.82,30407.13,46207.08537
BTC-USD,1/25/2021 20:00:00,30830,32960.37,32260.52,32510.82,23535.83892
BTC-USD,1/24/2021 20:00:00,31920.8,34888,32293.18,32261.87,23045.66293
BTC-USD,1/23/2021 20:00:00,30931.21,33086.53,32110,32288.56,13618.80098
BTC-USD,1/22/2021 20:00:00,31432.19,33488.79,32982.66,32112.01,16139.81478
BTC-USD,1/21/2021 20:00:00,28732,33867,30855.9,32984.93,48155.72162
BTC-USD,1/20/2021 20:00:00,30011,35628.24,35498.85,30855.95,50473.11375
BTC-USD,1/19/2021 20:00:00,33387.01,36415.34,35921.91,35503.09,25445.70801
BTC-USD,1/18/2021 20:00:00,35895.11,37857,36624.23,35917.28,18904.77911
BTC-USD,1/17/2021 20:00:00,34736.46,37402,35820.01,36624.23,16609.64108
BTC-USD,1/16/2021 20:00:00,33850.03,36860,36004.8,35820,19182.04935
BTC-USD,1/15/2021 20:00:00,35372.59,37948,36754.6,36006.94,20861.42545
BTC-USD,1/14/2021 20:00:00,34298.93,39697,39123.05,36754.67,36421.05919
BTC-USD,1/13/2021 20:00:00,36751.11,40127.66,37393.67,39125.14,31868.76049
BTC-USD,1/12/2021 20:00:00,32309.04,37888,34035.53,37393.66,39608.73719
BTC-USD,1/11/2021 20:00:00,32500,36604.51,35456.89,34038.98,48227.62752
BTC-USD,1/10/2021 20:00:00,30100,38273.88,38168.89,35452.59,102503.1567
BTC-USD,1/9/2021 20:00:00,34444,41452.12,40257.43,38171.57,43736.57032
BTC-USD,1/8/2021 20:00:00,38800,41406.94,40642.15,40257.43,27152.97103
BTC-USD,1/7/2021 20:00:00,36565.08,41986.37,39510.55,40665.15,48522.4849
BTC-USD,1/6/2021 20:00:00,36200,40425,36859.26,39505.56,50346.30569
BTC-USD,1/5/2021 20:00:00,33352.54,37000,34043.91,36859.26,45744.1032
BTC-USD,1/4/2021 20:00:00,29891.13,34499.67,32020.22,34030.64,42282.5692
BTC-USD,1/3/2021 20:00:00,27678,33666.99,33082.84,32019.99,46045.38969
BTC-USD,1/2/2021 20:00:00,32008.62,34810,32222.88,33080.66,36951.71651
BTC-USD,1/1/2021 20:00:00,29039,33300,29413.29,32225.91,46675.24652
BTC-USD,12/31/2020 20:00:00,28700,29688.88,28990.08,29412.84,22211.25252
BTC-USD,12/30/2020 20:00:00,28000,29321.9,28897.42,28990.08,28813.88691
BTC-USD,12/29/2020 20:00:00,27311.73,29018.26,27366.35,28897.42,28181.49681
BTC-USD,12/28/2020 20:00:00,25833.73,27396.77,27039.39,27366.35,20668.10434
BTC-USD,12/27/2020 20:00:00,26086.19,27477,26255.16,27040.36,21265.70935
BTC-USD,12/26/2020 20:00:00,25772.55,28387,26482.64,26258.65,33627.00746
BTC-USD,12/25/2020 20:00:00,24490.01,26822,24704.71,26475.35,24782.44016
BTC-USD,12/24/2020 20:00:00,23416,24770.95,23718.61,24704.71,15792.47583
BTC-USD,12/23/2020 20:00:00,22712.89,23785,23226.18,23717.96,16440.75295
BTC-USD,12/22/2020 20:00:00,22600,24090,23824.13,23228.35,23412.12172
BTC-USD,12/21/2020 20:00:00,22380.05,23839.78,22729.4,23823.27,18597.65123
BTC-USD,12/20/2020 20:00:00,21913.84,24118.75,23476.51,22729.4,25728.63856
BTC-USD,12/19/2020 20:00:00,23100,24300,23850,23476.51,14963.41787
BTC-USD,12/18/2020 20:00:00,22770,24200,23138.89,23849.99,20577.66441
BTC-USD,12/17/2020 20:00:00,22329,23280,22826.37,23137.76,24829.23582
BTC-USD,12/16/2020 20:00:00,21252.01,23776.94,21360.5,22826.48,53602.34952
BTC-USD,12/15/2020 20:00:00,19300,21569.94,19443.19,21359.65,33350.235
BTC-USD,12/14/2020 20:00:00,19051.27,19565,19272.37,19444.6,15345.21213
BTC-USD,12/13/2020 20:00:00,18967.68,19349.98,19166.65,19272.37,9102.369726
BTC-USD,12/12/2020 20:00:00,18730,19421.03,18821.28,19166.65,10624.20069
BTC-USD,12/11/2020 20:00:00,18023.57,18955.34,18044.19,18821.28,8616.172504
BTC-USD,12/10/2020 20:00:00,17580,18293.08,18257.18,18042.15,16953.63356
BTC-USD,12/9/2020 20:00:00,17905,18556.42,18546.55,18253.44,14899.20297
BTC-USD,12/8/2020 20:00:00,17639,18647.33,18316.22,18546.55,20667.36636
BTC-USD,12/7/2020 20:00:00,18200,19299.51,19177.08,18316.22,15161.86263
BTC-USD,12/6/2020 20:00:00,18901,19432.57,19375.6,19177.71,8977.451663
BTC-USD,12/5/2020 20:00:00,18878,19430.25,19158.96,19375.6,6665.281895
BTC-USD,12/4/2020 20:00:00,18501,19189.98,18658.09,19158.96,7082.222303
BTC-USD,12/3/2020 20:00:00,18576.05,19546.46,19446.43,18658.1,16382.87739
BTC-USD,12/2/2020 20:00:00,18885,19625.64,19222.45,19448.64,14648.29683
BTC-USD,12/1/2020 20:00:00,18335,19340,18778.18,19225.63,16227.13637
BTC-USD,11/30/2020 20:00:00,18109,19915.14,19713.94,18782.97,30442.86544
BTC-USD,11/29/2020 20:00:00,18201.47,19873.23,18202.02,19713.94,27293.47919
BTC-USD,11/28/2020 20:00:00,17535.26,18359,17736.1,18202.04,8932.250291
BTC-USD,11/27/2020 20:00:00,16880,17933.25,17155.43,17739.85,13157.95197
BTC-USD,11/26/2020 20:00:00,16400,17475,17169.99,17153.95,23333.9843
BTC-USD,11/25/2020 20:00:00,16200,18915.48,18717.24,17170,48644.17078
BTC-USD,11/24/2020 20:00:00,18502,19500,19172.9,18721.93,20485.39373
BTC-USD,11/23/2020 20:00:00,18052.02,19469,18384.82,19172.84,26623.09453
BTC-USD,11/22/2020 20:00:00,18001,18777.77,18437.18,18384.82,17655.66362
BTC-USD,11/21/2020 20:00:00,17610.77,18773.56,18721.21,18437.66,15423.83816
BTC-USD,11/20/2020 20:00:00,18350,18980,18677.84,18721.21,13604.2714
BTC-USD,11/19/2020 20:00:00,17764.76,18830.3,17821.92,18675.25,17901.93168
BTC-USD,11/18/2020 20:00:00,17356,18193.29,17790.18,17821.58,17141.49268
BTC-USD,11/17/2020 20:00:00,17205.02,18488,17679.86,17782.91,32425.9866
BTC-USD,11/16/2020 20:00:00,16575.42,17880,16726.49,17679.36,25230.22404
BTC-USD,11/15/2020 20:00:00,15879,16892,15970,16726.64,13948.30524
BTC-USD,11/14/2020 20:00:00,15796.09,16175.6,16082.01,15966.89,6250.079668
BTC-USD,11/13/2020 20:00:00,15708.24,16339.6,16339.56,16082.01,9205.916488
BTC-USD,11/12/2020 20:00:00,15975,16491.92,16310.81,16339.56,14593.51519
BTC-USD,11/11/2020 20:00:00,15446.82,16370.89,15705.79,16310.81,22153.73849
BTC-USD,11/10/2020 20:00:00,15293.04,16000,15315.46,15705.79,15257.35723
BTC-USD,11/9/2020 20:00:00,15090.08,15481.06,15342.1,15315.03,13489.6751
BTC-USD,11/8/2020 20:00:00,14817.14,15856.9,15482.89,15342.25,21951.27613
BTC-USD,11/7/2020 20:00:00,14721.9,15666,14834.09,15482.9,11856.32818
BTC-USD,11/6/2020 20:00:00,14310,15779.24,15599.95,14834.09,23552.06913
BTC-USD,11/5/2020 20:00:00,15190.36,15977.67,15608.06,15599.95,25150.39253
BTC-USD,11/4/2020 20:00:00,14115,15775,14165.86,15608.21,31865.97472
BTC-USD,11/3/2020 20:00:00,13530.01,14273.6,14034.35,14161.48,16894.77787
BTC-USD,11/2/2020 20:00:00,13290,14081.45,13563.22,14035.8,13965.78813
BTC-USD,11/1/2020 20:00:00,13215,13840,13771.7,13563.22,12191.83071
BTC-USD,10/31/2020 20:00:00,13630.05,13906.74,13803.69,13771.59,6252.006195
BTC-USD,10/30/2020 20:00:00,13424.73,14098.92,13571.51,13804.81,12166.3043
BTC-USD,10/29/2020 20:00:00,13131.31,13687.82,13460,13571.51,15664.29048
BTC-USD,10/28/2020 20:00:00,12976.29,13650,13281.06,13460,15796.07668
BTC-USD,10/27/2020 20:00:00,12891.57,13863.87,13740.85,13281.05,21073.37668
BTC-USD,12/14/2021 20:00:00,47658.11,49459.39,48878.83,47760.78,10075.82468
BTC-USD,12/13/2021 20:00:00,46530,49500,48359.23,48884.78,21621.70984
BTC-USD,12/12/2021 20:00:00,46300,48686.91,46727.89,48367.43,17107.03429
BTC-USD,12/11/2021 20:00:00,45727.92,50218.42,50089.64,46727.89,20797.28835
BTC-USD,12/10/2021 20:00:00,48665.43,50828.13,49424.47,50089.64,10411.0818
BTC-USD,12/9/2021 20:00:00,46786.78,49517.18,47170.94,49407.75,11045.22374
BTC-USD,12/8/2021 20:00:00,46900,50148.49,47568.43,47170.94,15689.57422
BTC-USD,12/7/2021 20:00:00,47323.23,50844.86,50520.94,47568.43,15749.42434
BTC-USD,12/6/2021 20:00:00,48650.02,51250,50625.24,50519.68,13138.99183
BTC-USD,12/5/2021 20:00:00,50067.1,51995,50529.56,50625.48,14107.33217
BTC-USD,12/4/2021 20:00:00,47200,51105,49484.21,50529.56,23082.30466
BTC-USD,12/3/2021 20:00:00,47827,49783,49235.26,49484.22,21727.13821
BTC-USD,12/2/2021 20:00:00,42333,53876.09,53633.02,49241.12,39023.32979
BTC-USD,12/1/2021 20:00:00,51640,57670.68,56521.45,53638.04,19567.63114
BTC-USD,11/30/2021 20:00:00,55845,57423.69,57226.51,56521.46,12969.21953
BTC-USD,11/29/2021 20:00:00,56465.75,59118.84,56998.35,57226.5,16607.30873
BTC-USD,11/28/2021 20:00:00,55910.33,59249.77,57838.06,56987.97,18038.78771
BTC-USD,11/27/2021 20:00:00,56730,58908.27,57318.51,57838.06,13454.23335
BTC-USD,11/26/2021 20:00:00,53327,57490,54759.04,57317.17,8222.424934
BTC-USD,11/25/2021 20:00:00,53642.58,55316.67,53757.67,54759.05,7899.303491
BTC-USD,11/24/2021 20:00:00,53533,59194,58994.72,53757.67,25946.30175
BTC-USD,11/23/2021 20:00:00,57037.04,59445.99,57158.58,58987.27,10668.67681
BTC-USD,11/22/2021 20:00:00,55875.01,57607.97,57562.65,57162.66,12509.25972
BTC-USD,11/21/2021 20:00:00,55377,57886.03,56280.81,57566.85,14019.78167
BTC-USD,11/20/2021 20:00:00,55641.03,59526.51,58671.22,56280.81,15889.22079
BTC-USD,11/19/2021 20:00:00,58509.69,60070,59760.76,58671.21,6661.366354
BTC-USD,11/18/2021 20:00:00,57423.35,59900,58122.15,59760.76,7584.652417
BTC-USD,11/17/2021 20:00:00,55625,58412.12,56898.46,58122.16,18554.56064
BTC-USD,11/16/2021 20:00:00,56514.13,60977.21,60351.51,56898,26749.21203
BTC-USD,11/15/2021 20:00:00,58380,60824.38,60101.56,60351.51,20907.21545
BTC-USD,11/14/2021 20:00:00,58638,63624.6,63621.05,60107.98,24910.15267
BTC-USD,11/13/2021 20:00:00,63371,66339.9,65505.03,63624.59,10426.55523
BTC-USD,11/12/2021 20:00:00,63596.9,65525,64400.01,65505.02,6081.57226
BTC-USD,11/11/2021 20:00:00,63394.17,64990,64144.42,64400.01,5968.103548
BTC-USD,11/10/2021 20:00:00,62300,65477.06,64807.73,64147.9,13658.62658
BTC-USD,11/9/2021 20:00:00,64133.78,65600,64912.2,64807.59,10259.51472
BTC-USD,11/8/2021 20:00:00,62800,69000,66938.76,64912.2,19030.24518
BTC-USD,11/7/2021 20:00:00,66261.79,68568.85,67554.13,66944.66,14996.62509
BTC-USD,11/6/2021 20:00:00,63309.12,67792.77,63309.12,67554.84,17661.87297
BTC-USD,11/5/2021 20:00:00,61397.86,63327.96,61539.3,63309.13,5596.024607
BTC-USD,11/4/2021 20:00:00,60125,61599.25,61006.14,61539.31,6366.438592
BTC-USD,11/3/2021 20:00:00,60777,62638.59,61444.49,61006.15,10598.7962
BTC-USD,11/2/2021 20:00:00,60728.77,63114.14,62935.4,61444.5,11051.75854
BTC-USD,11/1/2021 20:00:00,60070,63568.36,63266.5,62935.41,12951.87181
BTC-USD,10/31/2021 20:00:00,60672.16,64300,60956.4,63266.51,13694.11539
BTC-USD,10/30/2021 20:00:00,59500,62500,61346.17,60949.54,11724.34162
BTC-USD,10/29/2021 20:00:00,60001,62427.02,61896.38,61343.68,8371.16989
BTC-USD,10/28/2021 20:00:00,60725.01,62379.2,62287.95,61892.41,6793.596986
BTC-USD,10/27/2021 20:00:00,60188.73,62974,60591.63,62276.72,15497.01102
BTC-USD,10/26/2021 20:00:00,57653.88,62477.47,58462.73,60591.65,19354.49898
BTC-USD,10/25/2021 20:00:00,58100,61488,60333.19,58455.47,18856.68565
BTC-USD,10/24/2021 20:00:00,59837.07,63290.49,63081.96,60337.62,12181.48145
BTC-USD,10/23/2021 20:00:00,60653.5,63726.58,60847.91,63083.54,10496.58059
BTC-USD,10/22/2021 20:00:00,59522.89,61491.96,61300.02,60854.48,8573.727192
BTC-USD,10/21/2021 20:00:00,59650,61750,60682.88,61300.01,6708.150138
BTC-USD,10/20/2021 20:00:00,60000,63750,62204.01,60687.64,17217.70765
BTC-USD,10/19/2021 20:00:00,62050,66650.85,66021.26,62204.02,23474.39133
BTC-USD,10/18/2021 20:00:00,63525,66999,64303.14,66026.54,19194.45411
BTC-USD,10/17/2021 20:00:00,61333,64500,62042.4,64303.14,17380.30486
BTC-USD,10/16/2021 20:00:00,59887.74,62675.19,61530.07,62042.41,19798.1489
BTC-USD,10/15/2021 20:00:00,58943.83,61744.17,60867.05,61527.11,9153.322735
BTC-USD,10/14/2021 20:00:00,60139.01,62350,61690.32,60877.42,10161.2582
BTC-USD,10/13/2021 20:00:00,56867.11,62910,57359.51,61695.39,27105.19764
BTC-USD,10/12/2021 20:00:00,56832.32,58520.71,57367.32,57359.51,12198.02458
BTC-USD,10/11/2021 20:00:00,54236.09,57771.33,56005.1,57367.32,14691.01339
BTC-USD,10/10/2021 20:00:00,53873.78,57674.55,57485.97,56005.1,15457.00896
BTC-USD,10/9/2021 20:00:00,54411.54,57833.23,54683.09,57487.44,13422.42082
BTC-USD,10/8/2021 20:00:00,54112.95,56545.24,54963.29,54690.53,9370.191238
BTC-USD,10/7/2021 20:00:00,53675,55500,53965.18,54962.29,7123.055124
BTC-USD,10/6/2021 20:00:00,53634.41,56113,53805.46,53963.82,12416.90199
BTC-USD,10/5/2021 20:00:00,53379,55356.85,55346.95,53797.82,15820.83418
BTC-USD,10/4/2021 20:00:00,50416.01,55757.11,51499.77,55339.48,25869.64926
BTC-USD,10/3/2021 20:00:00,49057.18,51906.23,49244.13,51493.99,17828.59727
BTC-USD,10/2/2021 20:00:00,46916.7,49505,48233.99,49245.54,13938.64183
BTC-USD,10/1/2021 20:00:00,47120.11,49300,47663.74,48233.99,7989.259259
BTC-USD,9/30/2021 20:00:00,47451,48359.33,48165.76,47657.69,7262.634421
BTC-USD,9/29/2021 20:00:00,43287.44,48500,43828.89,48165.76,20095.33156
BTC-USD,9/28/2021 20:00:00,41409.67,44110.17,41519.11,43824.43,12835.98381
BTC-USD,9/27/2021 20:00:00,40750.12,42638.99,41030.19,41522.16,10303.30152
BTC-USD,9/26/2021 20:00:00,40897.7,42780,42166.31,41026.07,10491.81363
BTC-USD,9/25/2021 20:00:00,42111,44366.96,43172.17,42171.76,10094.771
BTC-USD,9/24/2021 20:00:00,40803,43937,42705.51,43178.02,9971.645452
BTC-USD,9/23/2021 20:00:00,41675,42998.76,42848.44,42705.51,7383.323903
BTC-USD,9/22/2021 20:00:00,40683.29,45200,44896.55,42848.92,22451.57711
BTC-USD,9/21/2021 20:00:00,43096.73,45000,43575.19,44897.59,13446.87469
BTC-USD,9/20/2021 20:00:00,40570.42,44035.44,40736.81,43575.1,19462.53865
BTC-USD,9/19/2021 20:00:00,39600,43639.88,43007.69,40719.6,27275.33818
BTC-USD,9/18/2021 20:00:00,42500,47358.92,47253.71,43012.97,27706.67636
BTC-USD,9/17/2021 20:00:00,46850.87,48379.19,48309.86,47255.92,7086.346262
BTC-USD,9/16/2021 20:00:00,47050,48825.62,47306.87,48314.56,7491.034492
BTC-USD,9/15/2021 20:00:00,46752.67,48176.64,47753.15,47303.5,9088.569565
BTC-USD,9/14/2021 20:00:00,47020.82,48499.99,48144.03,47753.16,11739.27967
BTC-USD,9/13/2021 20:00:00,46705,48475,47127.81,48148.12,12139.84207
BTC-USD,9/12/2021 20:00:00,44679.92,47274.92,44953.23,47127.22,12644.16435
BTC-USD,9/11/2021 20:00:00,43465,46900,46027.8,44947.72,15015.3029
BTC-USD,9/10/2021 20:00:00,44754.31,46462.98,45173.66,46024.23,6499.858217
BTC-USD,9/9/2021 20:00:00,44730.29,45989.94,44850.37,45171.83,6207.38337
BTC-USD,9/8/2021 20:00:00,44140.48,47040.76,46396.26,44851.45,14905.54795
BTC-USD,9/7/2021 20:00:00,45511.82,47400,46059.94,46400,13594.64633
BTC-USD,9/6/2021 20:00:00,44423.49,47381.47,46894.49,46060.36,19624.55093
BTC-USD,9/5/2021 20:00:00,42830.77,52944.96,52698.8,46894.5,29022.81535
BTC-USD,9/4/2021 20:00:00,51020.08,52802.03,51789.17,52698.81,9571.754711
BTC-USD,9/3/2021 20:00:00,49500,51907.08,49944.89,51789.17,7743.934723
BTC-USD,9/2/2021 20:00:00,49400,50558.75,50025,49942.98,7595.488165
BTC-USD,9/1/2021 20:00:00,48349.66,51064.44,49279.38,50025,14577.22622
BTC-USD,8/31/2021 20:00:00,48620.73,50392.19,48834.27,49279.37,14120.38264
BTC-USD,8/30/2021 20:00:00,46537.62,49125,47110.33,48839.86,13010.83839
BTC-USD,8/29/2021 20:00:00,46708.93,48259.68,46996.8,47112.5,12919.4397
BTC-USD,8/28/2021 20:00:00,46866,48906.51,48802.58,46993.71,12249.23741
BTC-USD,8/27/2021 20:00:00,47801,49667.1,48942.89,48802.58,6935.09511
BTC-USD,8/26/2021 20:00:00,48370,49309.83,49081.08,48942.94,4895.701913
BTC-USD,8/25/2021 20:00:00,46361.01,49185.12,46851.47,49077.57,8924.122477
BTC-USD,8/24/2021 20:00:00,46315.48,49365.1,48991.57,46851.47,11651.34374
BTC-USD,8/23/2021 20:00:00,47122.02,49277,47682.45,48987.33,9289.231771
SOL-USD,10/26/2020 19:00:00,None,None,None,None,None
SOL-USD,10/25/2020 19:00:00,None,None,None,None,None
SOL-USD,10/24/2020 19:00:00,None,None,None,None,None
SOL-USD,10/23/2020 19:00:00,None,None,None,None,None
SOL-USD,10/22/2020 19:00:00,None,None,None,None,None
SOL-USD,10/21/2020 19:00:00,None,None,None,None,None
SOL-USD,10/20/2020 19:00:00,None,None,None,None,None
SOL-USD,10/19/2020 19:00:00,None,None,None,None,None
SOL-USD,10/18/2020 19:00:00,None,None,None,None,None
SOL-USD,10/17/2020 19:00:00,None,None,None,None,None
SOL-USD,10/16/2020 19:00:00,None,None,None,None,None
